initialize network with normal
loading renderer from pre-trained checkpoint...
begin drawing...
iteration step 0, G_loss: 0.00000, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 1 / 9
iteration step 183, G_loss: 0.15013, step_acc: 13.46125, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 184, G_loss: 0.15010, step_acc: 13.46249, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 185, G_loss: 0.15006, step_acc: 13.46404, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 186, G_loss: 0.15003, step_acc: 13.46530, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 187, G_loss: 0.15000, step_acc: 13.46655, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 188, G_loss: 0.14998, step_acc: 13.46779, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 189, G_loss: 0.14995, step_acc: 13.46879, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 190, G_loss: 0.14992, step_acc: 13.47019, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 191, G_loss: 0.14990, step_acc: 13.47150, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 192, G_loss: 0.14987, step_acc: 13.47275, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 193, G_loss: 0.14985, step_acc: 13.47362, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 194, G_loss: 0.14982, step_acc: 13.47468, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 195, G_loss: 0.14979, step_acc: 13.47581, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 196, G_loss: 0.14976, step_acc: 13.47696, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 197, G_loss: 0.14973, step_acc: 13.47786, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 198, G_loss: 0.14971, step_acc: 13.47867, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 199, G_loss: 0.14969, step_acc: 13.47932, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 200, G_loss: 0.14967, step_acc: 13.48041, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 201, G_loss: 0.14964, step_acc: 13.48139, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 202, G_loss: 0.14962, step_acc: 13.48192, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 203, G_loss: 0.14961, step_acc: 13.48271, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 204, G_loss: 0.14959, step_acc: 13.48336, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 205, G_loss: 0.14957, step_acc: 13.48423, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 206, G_loss: 0.14955, step_acc: 13.48484, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 207, G_loss: 0.14954, step_acc: 13.48568, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 208, G_loss: 0.14952, step_acc: 13.48617, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 209, G_loss: 0.14951, step_acc: 13.48734, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 210, G_loss: 0.14949, step_acc: 13.48869, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 211, G_loss: 0.14947, step_acc: 13.48968, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 212, G_loss: 0.14944, step_acc: 13.49035, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 213, G_loss: 0.14942, step_acc: 13.49163, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 214, G_loss: 0.14940, step_acc: 13.49282, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 215, G_loss: 0.14937, step_acc: 13.49375, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 216, G_loss: 0.14935, step_acc: 13.49511, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 217, G_loss: 0.14932, step_acc: 13.49604, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 218, G_loss: 0.14929, step_acc: 13.49706, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 219, G_loss: 0.14926, step_acc: 13.49831, grid_scale: 5 / 5, strokes: 4 / 9
iteration step 220, G_loss: 0.14924, step_acc: 13.49895, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 221, G_loss: 0.14922, step_acc: 13.50001, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 222, G_loss: 0.14919, step_acc: 13.50060, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 223, G_loss: 0.14917, step_acc: 13.50190, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 224, G_loss: 0.14913, step_acc: 13.50210, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 225, G_loss: 0.14912, step_acc: 13.50341, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 226, G_loss: 0.14908, step_acc: 13.50415, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 227, G_loss: 0.14906, step_acc: 13.50508, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 228, G_loss: 0.14903, step_acc: 13.50563, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 229, G_loss: 0.14901, step_acc: 13.50644, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 230, G_loss: 0.14899, step_acc: 13.50722, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 231, G_loss: 0.14897, step_acc: 13.50790, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 232, G_loss: 0.14894, step_acc: 13.50959, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 233, G_loss: 0.14891, step_acc: 13.51028, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 234, G_loss: 0.14888, step_acc: 13.51180, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 235, G_loss: 0.14886, step_acc: 13.51216, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 236, G_loss: 0.14884, step_acc: 13.51256, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 237, G_loss: 0.14882, step_acc: 13.51314, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 238, G_loss: 0.14881, step_acc: 13.51362, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 239, G_loss: 0.14880, step_acc: 13.51437, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 240, G_loss: 0.14878, step_acc: 13.51485, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 241, G_loss: 0.14876, step_acc: 13.51559, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 242, G_loss: 0.14875, step_acc: 13.51585, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 243, G_loss: 0.14874, step_acc: 13.51627, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 244, G_loss: 0.14872, step_acc: 13.51707, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 245, G_loss: 0.14870, step_acc: 13.51782, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 246, G_loss: 0.14868, step_acc: 13.51919, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 247, G_loss: 0.14866, step_acc: 13.52034, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 248, G_loss: 0.14864, step_acc: 13.52160, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 249, G_loss: 0.14861, step_acc: 13.52241, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 250, G_loss: 0.14859, step_acc: 13.52301, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 251, G_loss: 0.14856, step_acc: 13.52449, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 252, G_loss: 0.14853, step_acc: 13.52515, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 253, G_loss: 0.14850, step_acc: 13.52642, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 254, G_loss: 0.14847, step_acc: 13.52674, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 255, G_loss: 0.14844, step_acc: 13.52817, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 256, G_loss: 0.14841, step_acc: 13.52885, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 257, G_loss: 0.14838, step_acc: 13.53033, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 258, G_loss: 0.14835, step_acc: 13.53121, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 259, G_loss: 0.14830, step_acc: 13.53317, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 260, G_loss: 0.14825, step_acc: 13.53411, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 261, G_loss: 0.14819, step_acc: 13.53564, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 262, G_loss: 0.14815, step_acc: 13.53695, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 263, G_loss: 0.14811, step_acc: 13.53782, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 264, G_loss: 0.14809, step_acc: 13.53891, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 265, G_loss: 0.14806, step_acc: 13.53934, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 266, G_loss: 0.14803, step_acc: 13.54059, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 267, G_loss: 0.14801, step_acc: 13.54111, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 268, G_loss: 0.14798, step_acc: 13.54213, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 269, G_loss: 0.14795, step_acc: 13.54287, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 270, G_loss: 0.14793, step_acc: 13.54377, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 271, G_loss: 0.14791, step_acc: 13.54479, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 272, G_loss: 0.14789, step_acc: 13.54548, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 273, G_loss: 0.14788, step_acc: 13.54629, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 274, G_loss: 0.14786, step_acc: 13.54763, grid_scale: 5 / 5, strokes: 5 / 9
iteration step 275, G_loss: 0.14783, step_acc: 13.54799, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 276, G_loss: 0.14781, step_acc: 13.54940, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 277, G_loss: 0.14780, step_acc: 13.57060, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 278, G_loss: 0.14752, step_acc: 13.57522, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 279, G_loss: 0.14740, step_acc: 13.58170, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 280, G_loss: 0.14724, step_acc: 13.60519, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 281, G_loss: 0.14682, step_acc: 13.61091, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 282, G_loss: 0.14668, step_acc: 13.61587, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 283, G_loss: 0.14656, step_acc: 13.61993, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 284, G_loss: 0.14645, step_acc: 13.62416, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 285, G_loss: 0.14635, step_acc: 13.62702, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 286, G_loss: 0.14627, step_acc: 13.63045, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 287, G_loss: 0.14619, step_acc: 13.63370, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 288, G_loss: 0.14611, step_acc: 13.63776, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 289, G_loss: 0.14602, step_acc: 13.64017, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 290, G_loss: 0.14594, step_acc: 13.64374, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 291, G_loss: 0.14589, step_acc: 13.64495, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 292, G_loss: 0.14583, step_acc: 13.64782, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 293, G_loss: 0.14577, step_acc: 13.64979, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 294, G_loss: 0.14571, step_acc: 13.65170, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 295, G_loss: 0.14566, step_acc: 13.65304, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 296, G_loss: 0.14561, step_acc: 13.65506, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 297, G_loss: 0.14555, step_acc: 13.65684, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 298, G_loss: 0.14550, step_acc: 13.65851, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 299, G_loss: 0.14546, step_acc: 13.65995, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 300, G_loss: 0.14542, step_acc: 13.66272, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 301, G_loss: 0.14537, step_acc: 13.66459, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 302, G_loss: 0.14533, step_acc: 13.66696, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 303, G_loss: 0.14531, step_acc: 13.66853, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 304, G_loss: 0.14527, step_acc: 13.66999, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 305, G_loss: 0.14524, step_acc: 13.67081, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 306, G_loss: 0.14522, step_acc: 13.67220, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 307, G_loss: 0.14520, step_acc: 13.67501, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 308, G_loss: 0.14513, step_acc: 13.68517, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 309, G_loss: 0.14494, step_acc: 13.68611, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 310, G_loss: 0.14490, step_acc: 13.68698, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 311, G_loss: 0.14486, step_acc: 13.68790, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 312, G_loss: 0.14483, step_acc: 13.68867, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 313, G_loss: 0.14480, step_acc: 13.68929, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 314, G_loss: 0.14477, step_acc: 13.69033, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 315, G_loss: 0.14475, step_acc: 13.69331, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 316, G_loss: 0.14468, step_acc: 13.69685, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 317, G_loss: 0.14458, step_acc: 13.69641, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 318, G_loss: 0.14457, step_acc: 13.69841, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 319, G_loss: 0.14453, step_acc: 13.69805, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 320, G_loss: 0.14451, step_acc: 13.69981, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 321, G_loss: 0.14448, step_acc: 13.70017, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 322, G_loss: 0.14445, step_acc: 13.70107, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 323, G_loss: 0.14443, step_acc: 13.70105, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 324, G_loss: 0.14441, step_acc: 13.70222, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 325, G_loss: 0.14440, step_acc: 13.70150, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 326, G_loss: 0.14438, step_acc: 13.70318, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 327, G_loss: 0.14437, step_acc: 13.70286, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 328, G_loss: 0.14434, step_acc: 13.70402, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 329, G_loss: 0.14432, step_acc: 13.70364, grid_scale: 5 / 5, strokes: 6 / 9
iteration step 330, G_loss: 0.14430, step_acc: 13.70435, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 331, G_loss: 0.14429, step_acc: 13.70382, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 332, G_loss: 0.14429, step_acc: 13.70460, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 333, G_loss: 0.14428, step_acc: 13.70517, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 334, G_loss: 0.14425, step_acc: 13.70579, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 335, G_loss: 0.14423, step_acc: 13.70604, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 336, G_loss: 0.14420, step_acc: 13.70715, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 337, G_loss: 0.14418, step_acc: 13.70724, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 338, G_loss: 0.14416, step_acc: 13.70805, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 339, G_loss: 0.14415, step_acc: 13.70818, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 340, G_loss: 0.14413, step_acc: 13.70853, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 341, G_loss: 0.14411, step_acc: 13.70883, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 342, G_loss: 0.14411, step_acc: 13.70988, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 343, G_loss: 0.14410, step_acc: 13.70987, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 344, G_loss: 0.14407, step_acc: 13.71131, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 345, G_loss: 0.14404, step_acc: 13.71154, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 346, G_loss: 0.14404, step_acc: 13.71296, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 347, G_loss: 0.14397, step_acc: 13.71430, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 348, G_loss: 0.14395, step_acc: 13.71492, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 349, G_loss: 0.14390, step_acc: 13.71622, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 350, G_loss: 0.14388, step_acc: 13.71599, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 351, G_loss: 0.14386, step_acc: 13.71671, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 352, G_loss: 0.14384, step_acc: 13.71678, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 353, G_loss: 0.14383, step_acc: 13.71758, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 354, G_loss: 0.14383, step_acc: 13.71750, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 355, G_loss: 0.14380, step_acc: 13.71841, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 356, G_loss: 0.14379, step_acc: 13.71837, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 357, G_loss: 0.14377, step_acc: 13.71919, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 358, G_loss: 0.14375, step_acc: 13.71925, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 359, G_loss: 0.14374, step_acc: 13.71994, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 360, G_loss: 0.14374, step_acc: 13.72004, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 361, G_loss: 0.14372, step_acc: 13.72396, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 362, G_loss: 0.14364, step_acc: 13.72569, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 363, G_loss: 0.14359, step_acc: 13.72716, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 364, G_loss: 0.14355, step_acc: 13.72910, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 365, G_loss: 0.14351, step_acc: 13.73044, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 366, G_loss: 0.14347, step_acc: 13.73121, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 367, G_loss: 0.14344, step_acc: 13.73210, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 368, G_loss: 0.14341, step_acc: 13.73348, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 369, G_loss: 0.14337, step_acc: 13.73429, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 370, G_loss: 0.14335, step_acc: 13.73471, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 371, G_loss: 0.14331, step_acc: 13.73644, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 372, G_loss: 0.14328, step_acc: 13.73773, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 373, G_loss: 0.14323, step_acc: 13.73856, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 374, G_loss: 0.14321, step_acc: 13.73928, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 375, G_loss: 0.14319, step_acc: 13.73918, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 376, G_loss: 0.14315, step_acc: 13.74032, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 377, G_loss: 0.14313, step_acc: 13.74063, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 378, G_loss: 0.14311, step_acc: 13.74129, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 379, G_loss: 0.14310, step_acc: 13.74196, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 380, G_loss: 0.14308, step_acc: 13.74215, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 381, G_loss: 0.14307, step_acc: 13.74288, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 382, G_loss: 0.14306, step_acc: 13.74269, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 383, G_loss: 0.14306, step_acc: 13.74335, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 384, G_loss: 0.14305, step_acc: 13.74388, grid_scale: 5 / 5, strokes: 7 / 9
iteration step 385, G_loss: 0.14305, step_acc: 13.74343, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 386, G_loss: 0.14305, step_acc: 13.74283, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 387, G_loss: 0.14303, step_acc: 13.76606, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 388, G_loss: 0.14274, step_acc: 13.77587, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 389, G_loss: 0.14249, step_acc: 13.78180, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 390, G_loss: 0.14233, step_acc: 13.78532, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 391, G_loss: 0.14228, step_acc: 13.78087, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 392, G_loss: 0.14232, step_acc: 13.78363, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 393, G_loss: 0.14226, step_acc: 13.78960, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 394, G_loss: 0.14216, step_acc: 13.79285, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 395, G_loss: 0.14213, step_acc: 13.79921, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 396, G_loss: 0.14198, step_acc: 13.80279, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 397, G_loss: 0.14192, step_acc: 13.80392, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 398, G_loss: 0.14186, step_acc: 13.80678, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 399, G_loss: 0.14182, step_acc: 13.80620, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 400, G_loss: 0.14178, step_acc: 13.80956, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 401, G_loss: 0.14172, step_acc: 13.81063, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 402, G_loss: 0.14167, step_acc: 13.81232, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 403, G_loss: 0.14164, step_acc: 13.81318, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 404, G_loss: 0.14159, step_acc: 13.81604, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 405, G_loss: 0.14155, step_acc: 13.81662, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 406, G_loss: 0.14151, step_acc: 13.81956, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 407, G_loss: 0.14147, step_acc: 13.81976, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 408, G_loss: 0.14144, step_acc: 13.82185, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 409, G_loss: 0.14142, step_acc: 13.82176, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 410, G_loss: 0.14141, step_acc: 13.82393, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 411, G_loss: 0.14138, step_acc: 13.82361, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 412, G_loss: 0.14136, step_acc: 13.82576, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 413, G_loss: 0.14133, step_acc: 13.82605, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 414, G_loss: 0.14131, step_acc: 13.82788, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 415, G_loss: 0.14128, step_acc: 13.82762, grid_scale: 5 / 5, strokes: 8 / 9
iteration step 416, G_loss: 0.14128, step_acc: 13.82908, grid_scale: 5 / 5, strokes: 8 / 9
